permutation_index,null_global_mean_rho
844,0.3949764521193093
845,0.48571428571428577
846,0.35886970172684457
847,0.3291993720565149
848,0.46828885400313974
849,0.44866562009419153
850,0.2813186813186813
851,0.2802197802197802
852,0.46985871271585555
853,0.34568288854003143
854,0.3572998430141287
855,0.49466248037676597
856,0.40863422291993723
857,0.25745682888540034
858,0.22480376766091056
859,0.44128728414442703
860,0.4211930926216641
861,0.35635792778649916
862,0.41569858712715846
863,0.4430141287284144
864,0.43312401883830465
865,0.521978021978022
866,0.3092621664050235
867,0.24646781789638933
868,0.3113029827315542
869,0.37629513343799054
870,0.3808477237048666
871,0.3306122448979592
872,0.5142857142857143
873,0.3047095761381476
874,0.43704866562009415
875,0.43186813186813194
876,0.3312401883830454
877,0.31475667189952905
878,0.42574568288854003
879,0.42511773940345376
880,0.31208791208791203
881,0.32715855572998426
882,0.3540031397174254
883,0.40219780219780227
884,0.5109890109890111
885,0.40423861852433285
886,0.40706436420722136
887,0.3984301412872842
888,0.39968602825745686
889,0.36671899529042395
890,0.27456828885400314
891,0.47001569858712716
892,0.32857142857142846
893,0.3324960753532182
894,0.42653061224489797
895,0.5645211930926216
896,0.4384615384615384
897,0.33422291993720565
898,0.2417582417582418
899,0.3789638932496075
900,0.3803767660910518
901,0.4634222919937205
902,0.30722135007849294
903,0.4010989010989011
904,0.3717425431711146
905,0.403767660910518
906,0.2934065934065934
907,0.35478806907378335
908,0.33406593406593416
909,0.37409733124018835
910,0.41098901098901097
911,0.4747252747252747
912,0.33861852433281003
913,0.4177394034536892
914,0.37142857142857144
915,0.46609105180533755
916,0.5116169544740974
917,0.45133437990580844
918,0.3847723704866562
919,0.42213500784929364
920,0.41522762951334385
921,0.3456828885400314
922,0.3340659340659341
923,0.44850863422292
924,0.4557299843014128
925,0.26483516483516484
926,0.4620094191522763
927,0.5061224489795918
928,0.4342229199372057
929,0.2733124018838305
930,0.34772370486656207
931,0.4048665620094191
932,0.38492935635792774
933,0.3913657770800628
934,0.4362637362637362
935,0.3279434850863422
936,0.37441130298273156
937,0.4243328100470957
938,0.3850863422291994
939,0.3612244897959184
940,0.44756671899529044
941,0.3979591836734694
942,0.4180533751962323
943,0.41852433281004703
944,0.3135007849293564
945,0.4122448979591838
946,0.34599686028257454
947,0.35400313971742536
948,0.2824175824175824
949,0.36718995290423856
950,0.39152276295133437
951,0.3957613814756672
952,0.3599686028257458
953,0.5510204081632654
954,0.437519623233909
955,0.3965463108320252
956,0.46970172684458394
957,0.4194662480376766
958,0.3114599686028257
959,0.449607535321821
960,0.3816326530612245
961,0.2901098901098901
962,0.5494505494505494
963,0.42747252747252745
964,0.3954474097331241
965,0.403767660910518
966,0.47299843014128723
967,0.3422291993720564
968,0.33061224489795915
969,0.3483516483516484
970,0.3554160125588696
971,0.28948194662480375
972,0.32370486656200936
973,0.33375196232339094
974,0.34725274725274724
975,0.3445839874411303
976,0.31302982731554163
977,0.39419152276295133
978,0.4048665620094191
979,0.3210361067503924
980,0.46703296703296715
981,0.34238618524332803
982,0.4092621664050236
983,0.47331240188383045
984,0.40989010989011004
985,0.26907378335949766
986,0.3401883830455259
987,0.37315541601255886
988,0.476138147566719
989,0.25745682888540034
990,0.40596546310832027
991,0.37095761381475656
992,0.3924646781789639
993,0.28194662480376775
994,0.2965463108320252
995,0.46043956043956047
996,0.32072213500784935
997,0.2646781789638933
998,0.47974882260596546
999,0.3728414442700157
1000,0.46938775510204084
1001,0.39701726844583984
1002,0.3092621664050236
1003,0.518210361067504
1004,0.29764521193092625
1005,0.38665620094191516
1006,0.3503924646781789
1007,0.3618524332810047
1008,0.41036106750392465
1009,0.31711145996860285
1010,0.28681318681318685
1011,0.3169544740973312
1012,0.4439560439560439
1013,0.3984301412872841
1014,0.33281004709576145
1015,0.3695447409733124
1016,0.3767660910518053
1017,0.4158555729984301
1018,0.3270015698587127
1019,0.36342229199372056
1020,0.26609105180533754
1021,0.40235478806907377
1022,0.29403453689167985
1023,0.4193092621664049
1024,0.24395604395604395
1025,0.42276295133437997
1026,0.2756671899529043
1027,0.2717425431711146
1028,0.3381475667189952
1029,0.4524332810047097
1030,0.38854003139717413
1031,0.40989010989010993
1032,0.4362637362637363
1033,0.3656200941915227
1034,0.42229199372056525
1035,0.31852433281004716
1036,0.44191522762951335
1037,0.3216640502354788
1038,0.343956043956044
1039,0.40706436420722136
1040,0.44285714285714295
1041,0.5671899529042387
1042,0.3543171114599687
1043,0.5075353218210362
1044,0.40204081632653066
1045,0.3635792778649921
1046,0.5436420722135008
1047,0.3905808477237048
1048,0.38649921507064366
1049,0.4131868131868132
1050,0.2902668759811617
1051,0.3839874411302984
1052,0.43359497645211936
1053,0.40439560439560435
1054,0.3637362637362637
1055,0.2514913657770801
1056,0.47346938775510206
1057,0.3745682888540031
1058,0.42888540031397177
1059,0.3130298273155416
1060,0.30894819466248036
1061,0.3350078492935636
1062,0.4053375196232339
1063,0.3896389324960753
1064,0.28304552590266874
1065,0.4919937205651492
1066,0.48398744113029835
1067,0.4020408163265306
1068,0.32951334379905817
1069,0.3152276295133439
1070,0.2646781789638932
1071,0.4689167974882261
1072,0.2664050235478807
1073,0.43359497645211925
1074,0.4649921507064364
1075,0.46138147566718996
1076,0.4054945054945054
1077,0.31350078492935635
1078,0.39073783359497655
1079,0.41773940345368915
1080,0.4350078492935636
1081,0.26279434850863426
1082,0.44992150706436435
1083,0.27990580847723706
1084,0.25290423861852435
1085,0.47974882260596546
1086,0.3494505494505495
1087,0.406436420722135
1088,0.5083202511773941
1089,0.3430141287284144
1090,0.42747252747252745
1091,0.3745682888540031
1092,0.31601255886970175
1093,0.38540031397174257
1094,0.3318681318681319
1095,0.47221350078492935
1096,0.3224489795918367
1097,0.38822605965463114
1098,0.33422291993720565
1099,0.44175824175824185
1100,0.3739403453689168
1101,0.3894819466248038
1102,0.28178963893249603
1103,0.3772370486656201
1104,0.3001569858712716
1105,0.3237048665620095
1106,0.35416012558869703
1107,0.3502354788069074
1108,0.4518053375196232
1109,0.4838304552590267
1110,0.42339089481946635
1111,0.4850863422291994
1112,0.3519623233908948
1113,0.4158555729984302
1114,0.44803767660910526
1115,0.37488226059654634
1116,0.40298273155416015
1117,0.5152276295133438
1118,0.2692307692307693
1119,0.4897959183673469
1120,0.31428571428571433
1121,0.39105180533751965
1122,0.3817896389324961
1123,0.37723704866562
1124,0.34646781789638936
1125,0.43485086342229196
1126,0.4298273155416013
1127,0.3346938775510204
1128,0.3144427001569859
1129,0.4028257456828885
1130,0.4725274725274725
1131,0.3676609105180534
1132,0.4291993720565149
1133,0.29073783359497646
1134,0.4124018838304552
1135,0.4320251177394035
1136,0.36609105180533746
1137,0.282574568288854
1138,0.36828885400313965
1139,0.3145996860282575
1140,0.5042386185243329
1141,0.254945054945055
1142,0.38335949764521204
1143,0.3679748822605965
1144,0.36012558869701733
1145,0.39670329670329674
1146,0.4849293563579277
1147,0.27284144427001567
1148,0.3205651491365778
1149,0.43406593406593413
1150,0.36640502354788074
1151,0.34756671899529046
1152,0.38461538461538464
1153,0.3492935635792778
1154,0.33940345368916797
1155,0.4062794348508635
1156,0.4047095761381477
1157,0.26703296703296703
1158,0.32150706436420723
1159,0.3279434850863422
1160,0.4930926216640504
1161,0.48084772370486656
1162,0.4050235478806908
1163,0.3403453689167975
1164,0.4563579277864992
1165,0.37142857142857144
1166,0.4375196232339089
1167,0.39073783359497644
1168,0.31930926216640504
1169,0.41836734693877553
1170,0.33877551020408164
1171,0.28665620094191524
1172,0.41004709576138143
1173,0.3321821036106751
1174,0.2910518053375197
1175,0.265934065934066
1176,0.43375196232339086
1177,0.38053375196232336
1178,0.398116169544741
1179,0.2786499215070644
1180,0.2675039246467818
1181,0.36656200941915223
1182,0.4640502354788069
1183,0.3299843014128728
1184,0.2850863422291993
1185,0.3687598116169545
1186,0.3689167974882261
1187,0.5894819466248038
1188,0.45117739403453694
1189,0.2863422291993721
1190,0.48116169544740967
1191,0.36483516483516487
1192,0.31444270015698594
1193,0.29874411302982734
1194,0.40863422291993723
1195,0.5092621664050235
1196,0.3527472527472528
1197,0.5497645211930926
1198,0.3725274725274725
1199,0.3040816326530612
1200,0.5194662480376765
1201,0.2827315541601256
1202,0.4287284144427002
1203,0.27331240188383044
1204,0.3576138147566719
1205,0.4712715855572998
1206,0.4375196232339089
1207,0.38995290423861856
1208,0.41522762951334385
1209,0.3601255886970173
1210,0.3803767660910519
1211,0.2799058084772371
1212,0.5414442700156986
1213,0.49811616954474097
1214,0.2995290423861852
1215,0.4762951334379906
1216,0.4621664050235479
1217,0.2766091051805338
1218,0.4167974882260596
1219,0.4191522762951334
1220,0.36781789638932494
1221,0.3951334379905808
1222,0.4023547880690739
1223,0.4086342229199373
1224,0.5064364207221349
1225,0.3483516483516484
1226,0.330298273155416
1227,0.419309262166405
1228,0.40078492935635796
1229,0.27425431711146003
1230,0.543171114599686
1231,0.3835164835164835
1232,0.35070643642072213
1233,0.42967032967032964
1234,0.4623233908948195
1235,0.46766091051805336
1236,0.2634222919937206
1237,0.42527472527472526
1238,0.5073783359497644
1239,0.4594976452119309
1240,0.29858712715855573
1241,0.3902668759811617
1242,0.33155416012558875
1243,0.298901098901099
1244,0.23155416012558874
1245,0.46891679748822607
1246,0.33626373626373623
1247,0.4237048665620094
1248,0.4998430141287284
1249,0.37739403453689174
1250,0.36718995290423856
1251,0.48226059654631087
