paper_japan_member_id,paper_taxon_concept,concept_key,endpoint_id,module,analysis_tier,n_observations,value_median,value_mean,value_sd,value_q25,value_q75,n_analysis_cells
JPN_15,Cirsium lineare (Thunb.) Sch.Bip.,Cirsium lineare,corolla_hue_sin,colour,primary,2,-0.7538573151463107,-0.7538573151463107,0.2261590671812962,-0.8338166201616699,-0.6738980101309515,
JPN_15,Cirsium lineare (Thunb.) Sch.Bip.,Cirsium lineare,corolla_lab_chroma,colour,primary,2,31.471847534179688,31.471847534179688,0.21344512785069086,31.39638328552246,31.547311782836914,
JPN_15,Cirsium lineare (Thunb.) Sch.Bip.,Cirsium lineare,corolla_lab_lightness,colour,primary,2,64.3137264251709,64.3137264251709,10.814573824488672,60.49019718170166,68.13725566864014,
JPN_15,Cirsium lineare (Thunb.) Sch.Bip.,Cirsium lineare,orientation_image_vertical_angle,orientation,primary,1,63.82376249895599,63.82376249895599,,63.82376249895599,63.82376249895599,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,bract_projection_asymmetry,involucre_architecture,candidate,1,0.0341650270975337,0.0341650270975337,,0.0341650270975337,0.0341650270975337,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,bract_projection_maximum,armature,candidate,1,0.7209018306760564,0.7209018306760564,,0.7209018306760564,0.7209018306760564,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,bract_projection_p95,involucre_architecture,candidate,1,0.3481163720323693,0.3481163720323693,,0.3481163720323693,0.3481163720323693,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,bract_projection_peak_density,armature,candidate,1,0.1153846153846153,0.1153846153846153,,0.1153846153846153,0.1153846153846153,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,bract_projection_roughness,involucre_architecture,candidate,1,0.2460235014201078,0.2460235014201078,,0.2460235014201078,0.2460235014201078,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,bract_spread_fraction,involucre_architecture,candidate,1,0.5,0.5,,0.5,0.5,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,capitulum_outline_aspect_ratio,shape,primary,13,0.9861111111111112,0.9946111362422303,0.10189859351837237,0.9216374269005848,1.065126050420168,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,capitulum_outline_circularity,shape,primary,13,0.2779840007704191,0.27918431314384773,0.05168501981330197,0.2356705671704051,0.3108854184773115,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,capitulum_outline_solidity,shape,primary,13,0.7535605426098663,0.764100105535136,0.06260172410668821,0.7094041068480781,0.8165372254459009,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,capitulum_width_profile_cv,shape,primary,13,0.4182367918081723,0.39151174290720214,0.08596635325639013,0.3280130125596112,0.4454652347956571,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,corolla_hue_cos,colour,primary,14,0.6051524999869473,0.5849087505608,0.3132568958154406,0.4001955203135634,0.8625089234078264,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,corolla_hue_sin,colour,primary,14,-0.7247613305922427,-0.5819905115466204,0.48028478360762317,-0.9158002333249471,-0.3663402105255359,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,corolla_lab_chroma,colour,primary,14,28.162962913513184,30.182556561061315,12.588035348617897,21.9053738117218,34.47411847114564,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,corolla_lab_lightness,colour,primary,14,68.23529434204102,68.15126078469413,7.9883671781962775,63.92156982421875,73.62745094299316,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,involucre_apical_taper_ratio,involucre_architecture,candidate,1,0.9955771031045522,0.9955771031045522,,0.9955771031045522,0.9955771031045522,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,involucre_basal_taper_ratio,involucre_architecture,candidate,1,1.2983498445723325,1.2983498445723325,,1.2983498445723325,1.2983498445723325,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,involucre_length_width_ratio,involucre_architecture,candidate,1,1.2265781544461112,1.2265781544461112,,1.2265781544461112,1.2265781544461112,
JPN_17,Cirsium maritimum Makino,Cirsium maritimum,orientation_image_vertical_angle,orientation,primary,13,77.11430319565262,78.2865239887931,35.359566879988456,45.89599396537268,98.99028356932703,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,bract_projection_asymmetry,involucre_architecture,candidate,1,0.039825783408095,0.039825783408095,,0.039825783408095,0.039825783408095,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,bract_projection_maximum,armature,candidate,1,0.4863147578158925,0.4863147578158925,,0.4863147578158925,0.4863147578158925,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,bract_projection_p95,involucre_architecture,candidate,1,0.2488723552530591,0.2488723552530591,,0.2488723552530591,0.2488723552530591,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,bract_projection_peak_density,armature,candidate,1,0.0689655172413793,0.0689655172413793,,0.0689655172413793,0.0689655172413793,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,bract_projection_roughness,involucre_architecture,candidate,1,0.1408305099409108,0.1408305099409108,,0.1408305099409108,0.1408305099409108,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,bract_spread_fraction,involucre_architecture,candidate,1,0.2873563218390804,0.2873563218390804,,0.2873563218390804,0.2873563218390804,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,capitulum_outline_aspect_ratio,shape,primary,1,1.140755431675243,1.140755431675243,,1.140755431675243,1.140755431675243,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,capitulum_outline_circularity,shape,primary,1,0.4507290006080454,0.4507290006080454,,0.4507290006080454,0.4507290006080454,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,capitulum_outline_solidity,shape,primary,1,0.8517559077242793,0.8517559077242793,,0.8517559077242793,0.8517559077242793,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,capitulum_width_profile_cv,shape,primary,1,0.3468811350523719,0.3468811350523719,,0.3468811350523719,0.3468811350523719,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,corolla_hue_cos,colour,primary,1,0.3373154771747818,0.3373154771747818,,0.3373154771747818,0.3373154771747818,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,corolla_hue_sin,colour,primary,1,0.5612362850151731,0.5612362850151731,,0.5612362850151731,0.5612362850151731,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,corolla_lab_chroma,colour,primary,1,25.832420349121094,25.832420349121094,,25.832420349121094,25.832420349121094,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,corolla_lab_lightness,colour,primary,1,59.60784339904785,59.60784339904785,,59.60784339904785,59.60784339904785,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,involucre_apical_taper_ratio,involucre_architecture,candidate,1,0.9206744933424568,0.9206744933424568,,0.9206744933424568,0.9206744933424568,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,involucre_basal_taper_ratio,involucre_architecture,candidate,1,0.8668768889232283,0.8668768889232283,,0.8668768889232283,0.8668768889232283,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,involucre_length_width_ratio,involucre_architecture,candidate,1,0.9490244635560968,0.9490244635560968,,0.9490244635560968,0.9490244635560968,
JPN_22,Cirsium norikurense Nakai,Cirsium norikurense,orientation_image_vertical_angle,orientation,primary,1,96.41195192937931,96.41195192937931,,96.41195192937931,96.41195192937931,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,bract_projection_asymmetry,involucre_architecture,candidate,1,0.052780222589691,0.052780222589691,,0.052780222589691,0.052780222589691,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,bract_projection_maximum,armature,candidate,1,0.330818435261576,0.330818435261576,,0.330818435261576,0.330818435261576,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,bract_projection_p95,involucre_architecture,candidate,1,0.2773196529311261,0.2773196529311261,,0.2773196529311261,0.2773196529311261,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,bract_projection_peak_density,armature,candidate,1,0.04,0.04,,0.04,0.04,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,bract_projection_roughness,involucre_architecture,candidate,1,0.2290389800746909,0.2290389800746909,,0.2290389800746909,0.2290389800746909,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,bract_spread_fraction,involucre_architecture,candidate,1,0.56,0.56,,0.56,0.56,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,capitulum_outline_aspect_ratio,shape,primary,20,0.9550999951133325,0.9712602543337429,0.10327640939591273,0.9033993177481202,1.020283975659229,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,capitulum_outline_circularity,shape,primary,20,0.35914917192354556,0.35423907091433365,0.1082166635749052,0.2688532975549123,0.427827038881115,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,capitulum_outline_solidity,shape,primary,20,0.7896564621691426,0.7933282076900722,0.07259345979062748,0.7423096874260668,0.8300087757480055,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,capitulum_width_profile_cv,shape,primary,20,0.39017744717648073,0.37914328509342793,0.08328501309253497,0.36461205805596825,0.41528919065470676,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,corolla_hue_cos,colour,primary,20,0.4254704842356448,0.4546778877059993,0.30724329619090707,0.23747915169008887,0.6875668985301439,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,corolla_hue_sin,colour,primary,20,-0.8747255349771028,-0.7226831096268527,0.34897379306301923,-0.9414919250065856,-0.6667183795325387,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,corolla_lab_chroma,colour,primary,20,39.07097816467285,40.387376117706296,14.338233951608325,32.61812973022461,48.82767391204834,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,corolla_lab_lightness,colour,primary,20,63.235294342041016,61.941176891326904,9.642825503976281,57.79411792755127,69.11764812469482,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,involucre_apical_taper_ratio,involucre_architecture,candidate,1,0.9901696292631774,0.9901696292631774,,0.9901696292631774,0.9901696292631774,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,involucre_basal_taper_ratio,involucre_architecture,candidate,1,0.7842006928199858,0.7842006928199858,,0.7842006928199858,0.7842006928199858,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,involucre_length_width_ratio,involucre_architecture,candidate,1,1.6234507559820537,1.6234507559820537,,1.6234507559820537,1.6234507559820537,
JPN_23,Cirsium oligophyllum Matsum.,Cirsium oligophyllum,orientation_image_vertical_angle,orientation,primary,18,78.85450503715711,75.78951208846307,36.08552495138536,49.87171920737207,92.48323811113613,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,capitulum_outline_aspect_ratio,shape,primary,1,1.0862068965517242,1.0862068965517242,,1.0862068965517242,1.0862068965517242,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,capitulum_outline_circularity,shape,primary,1,0.3976239355182264,0.3976239355182264,,0.3976239355182264,0.3976239355182264,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,capitulum_outline_solidity,shape,primary,1,0.8300102249488752,0.8300102249488752,,0.8300102249488752,0.8300102249488752,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,capitulum_width_profile_cv,shape,primary,1,0.4397262461669318,0.4397262461669318,,0.4397262461669318,0.4397262461669318,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,corolla_hue_cos,colour,primary,1,0.6024159131864261,0.6024159131864261,,0.6024159131864261,0.6024159131864261,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,corolla_hue_sin,colour,primary,1,-0.7981823523104005,-0.7981823523104005,,-0.7981823523104005,-0.7981823523104005,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,corolla_lab_chroma,colour,primary,1,24.1867733001709,24.1867733001709,,24.1867733001709,24.1867733001709,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,corolla_lab_lightness,colour,primary,1,52.94117736816406,52.94117736816406,,52.94117736816406,52.94117736816406,
JPN_26,Cirsium spicatum Matsum.,Cirsium spicatum,orientation_image_vertical_angle,orientation,primary,1,34.19651915853386,34.19651915853386,,34.19651915853386,34.19651915853386,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,capitulum_outline_aspect_ratio,shape,primary,4,1.007238208114635,1.0012826555112164,0.07285814898909872,0.9568038877189003,1.0517169759069511,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,capitulum_outline_circularity,shape,primary,4,0.2910969175282896,0.2877828224885806,0.06402674010534064,0.24642441338648755,0.3324553266303827,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,capitulum_outline_solidity,shape,primary,4,0.7710520786553188,0.7729523718677505,0.03866636178066004,0.7439999266282771,0.8000045238947919,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,capitulum_width_profile_cv,shape,primary,4,0.3772407273785951,0.3937296969747179,0.037688943035293965,0.37382115400052285,0.39714927035279013,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,corolla_hue_cos,colour,primary,4,0.2107396206075917,0.19885227002859188,0.17445484765748834,0.07452547790902078,0.3350664127271628,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,corolla_hue_sin,colour,primary,4,-0.9706003627702005,-0.9671279081383289,0.035590676483968305,-0.9962691888676118,-0.9414590820409177,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,corolla_lab_chroma,colour,primary,4,29.20381307601929,28.15234637260437,4.437526844773022,26.801933765411377,30.554225683212287,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,corolla_lab_lightness,colour,primary,4,67.45097923278809,67.5980396270752,6.560819117903867,63.57843208312988,71.4705867767334,
JPN_27,Cirsium suzukaense Kitam.,Cirsium suzukaense,orientation_image_vertical_angle,orientation,primary,4,74.04958272900909,69.94187896045335,22.628712788511375,61.381195570367424,82.61026611909503,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,capitulum_outline_aspect_ratio,shape,primary,9,1.0135135135135136,1.0026935485121402,0.06736651068435359,0.956878612716763,1.060574229691877,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,capitulum_outline_circularity,shape,primary,9,0.3075783138545842,0.3321623939153105,0.12811599182426558,0.2658484110467375,0.4269051892340374,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,capitulum_outline_solidity,shape,primary,9,0.7791347511350732,0.79555450554688,0.06743920743941298,0.7587032549757566,0.8450343914220865,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,capitulum_width_profile_cv,shape,primary,9,0.3882007579633725,0.3758687940758904,0.07891831771728647,0.3545472951924577,0.4208211447136913,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,corolla_hue_cos,colour,primary,9,0.7729455075464529,0.7744510645900029,0.1633625372186346,0.6299509480744531,0.926620942290854,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,corolla_hue_sin,colour,primary,9,0.2995999842245296,0.2692306544890148,0.5337986026148337,-0.0644655489442536,0.7730328446013173,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,corolla_lab_chroma,colour,primary,9,21.75809621810913,22.79983886082967,7.498533560828267,19.10497283935547,26.68332862854004,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,corolla_lab_lightness,colour,primary,9,62.35293960571289,59.93464046054416,11.545756659639249,52.156864166259766,67.25490188598633,
JPN_29,Cirsium verutum (D.Don) Spreng.,Cirsium verutum,orientation_image_vertical_angle,orientation,primary,9,53.219677678732175,57.40714088227966,30.311628613299835,45.91106884925402,80.44020457792284,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,capitulum_outline_aspect_ratio,shape,primary,2,0.9432673267326732,0.9432673267326732,0.363074828438954,0.8149009900990098,1.0716336633663366,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,capitulum_outline_circularity,shape,primary,2,0.418661033628534,0.418661033628534,0.08248944021888995,0.3894966123510043,0.4478254549060637,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,capitulum_outline_solidity,shape,primary,2,0.8492764708580849,0.8492764708580849,0.056436914902915705,0.829323008239535,0.8692299334766348,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,capitulum_width_profile_cv,shape,primary,2,0.3085925710476012,0.3085925710476012,0.07155507029447532,0.2832940333308494,0.333891108764353,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,corolla_hue_cos,colour,primary,3,0.5650227284581361,0.21480601547787612,0.7343181279857238,-0.03201770011516636,0.6367380875610484,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,corolla_hue_sin,colour,primary,3,-0.7773582640783862,-0.7693970499964423,0.06005597113091927,-0.8012168019330234,-0.7415579051008332,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,corolla_lab_chroma,colour,primary,3,30.0,31.83865737915039,6.553614211764645,28.20037841796875,34.557607650756836,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,corolla_lab_lightness,colour,primary,3,68.23529052734375,67.84313583374023,5.305000820578231,65.29411506652832,70.5882339477539,
JPN_30,Cirsium yezoense (Maxim.) Makino,Cirsium yezoense,orientation_image_vertical_angle,orientation,primary,1,87.5679825588514,87.5679825588514,,87.5679825588514,87.5679825588514,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,capitulum_outline_aspect_ratio,shape,primary,1,1.0989614204525644,1.0989614204525644,,1.0989614204525644,1.0989614204525644,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,capitulum_outline_circularity,shape,primary,1,0.2736875870686613,0.2736875870686613,,0.2736875870686613,0.2736875870686613,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,capitulum_outline_solidity,shape,primary,1,0.7291557890175486,0.7291557890175486,,0.7291557890175486,0.7291557890175486,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,capitulum_width_profile_cv,shape,primary,1,0.3177986725038537,0.3177986725038537,,0.3177986725038537,0.3177986725038537,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,corolla_hue_cos,colour,primary,1,0.1129188896814148,0.1129188896814148,,0.1129188896814148,0.1129188896814148,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,corolla_hue_sin,colour,primary,1,-0.2181525733430928,-0.2181525733430928,,-0.2181525733430928,-0.2181525733430928,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,corolla_lab_chroma,colour,primary,1,21.528696537017822,21.528696537017822,,21.528696537017822,21.528696537017822,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,corolla_lab_lightness,colour,primary,1,56.66666793823242,56.66666793823242,,56.66666793823242,56.66666793823242,
JPN_32,Cirsium buergeri Miq.,Cirsium buergeri,orientation_image_vertical_angle,orientation,primary,1,105.19790966336475,105.19790966336475,,105.19790966336475,105.19790966336475,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,capitulum_outline_aspect_ratio,shape,primary,1,1.1476726023117776,1.1476726023117776,,1.1476726023117776,1.1476726023117776,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,capitulum_outline_circularity,shape,primary,1,0.229176492212763,0.229176492212763,,0.229176492212763,0.229176492212763,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,capitulum_outline_solidity,shape,primary,1,0.7348963289310573,0.7348963289310573,,0.7348963289310573,0.7348963289310573,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,capitulum_width_profile_cv,shape,primary,1,0.3596905589646449,0.3596905589646449,,0.3596905589646449,0.3596905589646449,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,corolla_hue_cos,colour,primary,1,0.3261855400141797,0.3261855400141797,,0.3261855400141797,0.3261855400141797,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,corolla_hue_sin,colour,primary,1,-0.8735865216533536,-0.8735865216533536,,-0.8735865216533536,-0.8735865216533536,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,corolla_lab_chroma,colour,primary,1,28.886606216430664,28.886606216430664,,28.886606216430664,28.886606216430664,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,corolla_lab_lightness,colour,primary,1,62.35294151306152,62.35294151306152,,62.35294151306152,62.35294151306152,
JPN_35,Cirsium nipponicum Makino,Cirsium nipponicum,orientation_image_vertical_angle,orientation,primary,1,9.74469724866777,9.74469724866777,,9.74469724866777,9.74469724866777,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,capitulum_outline_aspect_ratio,shape,primary,9,1.0348837209302326,1.0353912474483726,0.14018247127701353,0.9357107962872496,1.10062893081761,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,capitulum_outline_circularity,shape,primary,9,0.4042922124797521,0.38025431314148944,0.07371890407798659,0.3492036294206714,0.4237211920076873,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,capitulum_outline_solidity,shape,primary,9,0.830249824221112,0.8160274657293347,0.04288677223508907,0.8075328043537485,0.8378531156151222,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,capitulum_width_profile_cv,shape,primary,9,0.4398468198279965,0.41242728515184857,0.06406671920455785,0.3630398584151445,0.461084092954456,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,corolla_hue_cos,colour,primary,10,0.23100295166343526,0.3390889433893922,0.3779085353375836,0.15579884020871282,0.5116097312828994,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,corolla_hue_sin,colour,primary,10,-0.8210641943384824,-0.4172512314974651,0.6969416561987261,-0.9674581485204417,0.1423072805878252,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,corolla_lab_chroma,colour,primary,10,32.051557540893555,31.488704872131347,11.391186496405469,23.23084306716919,38.24656128883362,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,corolla_lab_lightness,colour,primary,10,59.607842445373535,58.705882453918456,10.227953322475717,53.431373596191406,66.86274480819702,
JPN_36,Cirsium sieboldii Miq.,Cirsium sieboldii,orientation_image_vertical_angle,orientation,primary,9,119.54622340928913,121.5256626460238,37.60400799170062,100.2570505710269,154.00050474776663,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,bract_projection_asymmetry,involucre_architecture,candidate,6,0.03741784084935605,0.03446665686253103,0.025835709377669998,0.010363280811018725,0.05654633786864735,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,bract_projection_maximum,armature,candidate,6,0.34446989423831387,0.409236763921548,0.2203255978543481,0.23621274317954327,0.5658900154354103,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,bract_projection_p95,involucre_architecture,candidate,6,0.2346488268702748,0.2931096874583769,0.17090035528854888,0.15931792845459927,0.4141899623743858,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,bract_projection_peak_density,armature,candidate,6,0.0643106893106893,0.07085969585969584,0.021487129791151294,0.06148018648018647,0.0786297036297036,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,bract_projection_roughness,involucre_architecture,candidate,6,0.13454419843927484,0.1628413228544566,0.0952612832485637,0.09192745596724543,0.20467995109636375,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,bract_spread_fraction,involucre_architecture,candidate,6,0.3129370629370629,0.34919594294594286,0.11319171465946484,0.28146853146853146,0.3451704545454546,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,capitulum_outline_aspect_ratio,shape,primary,89,0.9882111132111132,1.003869697934134,0.12853069338028092,0.9389877441167652,1.0615853658536585,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,capitulum_outline_circularity,shape,primary,89,0.3176630053240584,0.345002786826801,0.11185421959354723,0.2673101261264724,0.4071811653884438,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,capitulum_outline_solidity,shape,primary,89,0.7895917641615205,0.7929327034774799,0.06708788986326265,0.7529621369777029,0.830906870906871,
JPN_37,Cirsium kamtschaticum Ledeb. ex DC.,Cirsium kamtschaticum,capitulum_width_profile_cv,shape,primary,89,0.3886317759001526,0.38466798189039947,0.0975063679637174,0.3421719153602953,0.4318525801641686,
