permutation_index,null_global_mean_rho
337,0.46003996003996006
338,0.3476523476523477
339,0.3923576423576423
340,0.45779220779220786
341,0.42607392607392613
342,0.3254245754245754
343,0.46128871128871135
344,0.3926073926073927
345,0.6016483516483516
346,0.4797702297702299
347,0.3693806193806194
348,0.333916083916084
349,0.3831168831168833
350,0.39510489510489505
351,0.40034965034965037
352,0.315934065934066
353,0.47177822177822176
354,0.47177822177822193
355,0.40734265734265734
356,0.48601398601398615
357,0.42782217782217785
358,0.48701298701298706
359,0.3626373626373626
360,0.4652847152847153
361,0.42957042957042957
362,0.39460539460539457
363,0.43431568431568435
364,0.40734265734265745
365,0.4423076923076924
366,0.44355644355644364
367,0.41533466533466534
368,0.3196803196803197
369,0.5167332667332668
370,0.4343156843156843
371,0.294955044955045
372,0.362887112887113
373,0.536963036963037
374,0.41258741258741277
375,0.4567932067932068
376,0.38461538461538464
377,0.3239260739260739
378,0.5162337662337663
379,0.40734265734265745
380,0.40934065934065933
381,0.38611388611388614
382,0.40884115884115885
383,0.48676323676323685
384,0.30994005994005996
385,0.3776223776223776
386,0.4812687312687313
387,0.29695304695304703
388,0.4280719280719282
389,0.45354645354645357
390,0.5454545454545455
391,0.44980019980019986
392,0.3786213786213786
393,0.4365634365634366
394,0.5242257742257743
395,0.4380619380619381
396,0.5284715284715286
397,0.34590409590409593
398,0.49850149850149855
399,0.372877122877123
400,0.5384615384615385
401,0.34365634365634384
402,0.2322677322677323
403,0.4722777222777223
404,0.5167332667332668
405,0.31893106893106893
406,0.36238761238761236
407,0.44255744255744256
408,0.5619380619380621
409,0.4433066933066933
410,0.366883116883117
411,0.4547952047952049
412,0.3813686313686314
413,0.3161838161838162
414,0.4517982017982019
415,0.3621378621378622
416,0.4855144855144856
417,0.4390609390609391
418,0.3266733266733267
419,0.4475524475524476
420,0.29945054945054944
421,0.40234765234765246
422,0.42932067932067935
423,0.44480519480519487
424,0.4607892107892108
425,0.42632367632367635
426,0.2834665334665335
427,0.42332667332667334
428,0.42357642357642356
429,0.47727272727272735
430,0.3533966033966034
431,0.3454045954045955
432,0.4498001998001998
433,0.5014985014985015
434,0.4620379620379621
435,0.38561438561438566
436,0.42732267732267737
437,0.4155844155844157
438,0.32267732267732274
439,0.4792707292707294
440,0.6126373626373628
441,0.36613386613386606
442,0.35814185814185817
443,0.3688811188811189
444,0.37687312687312696
445,0.3154345654345655
446,0.391858141858142
447,0.4610389610389611
448,0.5492007992007993
449,0.4597902097902099
450,0.4507992007992008
451,0.4565434565434567
452,0.35564435564435565
453,0.33091908091908095
454,0.39235764235764237
455,0.3881118881118882
456,0.42857142857142855
457,0.5394605394605396
458,0.32742257742257747
459,0.4293206793206794
460,0.4360639360639362
461,0.4600399600399601
462,0.39485514485514495
463,0.303946053946054
464,0.4860139860139861
465,0.45404595404595405
466,0.4502997002997003
467,0.3983516483516483
468,0.4670329670329671
469,0.39035964035964044
470,0.48326673326673336
471,0.4625374625374625
472,0.3164335664335665
473,0.3673826173826175
474,0.4330669330669331
475,0.4507992007992009
476,0.46728271728271736
477,0.4290709290709291
478,0.32467532467532473
479,0.37412587412587417
480,0.4120879120879121
481,0.314935064935065
482,0.4455544455544455
483,0.38061938061938067
484,0.3793706293706293
485,0.49200799200799195
486,0.4218281718281719
487,0.46578421578421575
488,0.4670329670329671
489,0.35714285714285715
490,0.4640359640359642
491,0.3961038961038961
492,0.3881118881118882
493,0.4310689310689311
494,0.3471528471528472
495,0.4408091908091909
496,0.43431568431568435
497,0.2657342657342658
498,0.3431568431568432
499,0.37137862137862143
500,0.4505494505494507
501,0.38461538461538464
502,0.4463036963036964
503,0.4288211788211788
504,0.4420579420579421
505,0.4637862137862138
506,0.5177322677322678
507,0.481018981018981
508,0.40759240759240767
509,0.35489510489510495
510,0.3593906093906094
511,0.4115884115884116
512,0.3396603396603397
513,0.5214785214785216
514,0.5484515484515485
515,0.4038461538461539
516,0.33291708291708294
517,0.4195804195804196
518,0.4635364635364635
519,0.36238761238761247
520,0.4138361638361639
521,0.38361638361638367
522,0.3174325674325675
523,0.4712787212787214
524,0.3436563436563437
525,0.46878121878121887
526,0.38536463536463533
527,0.4807692307692308
528,0.39735264735264736
529,0.4942557442557443
530,0.3731268731268731
531,0.48176823176823175
532,0.4433066933066934
533,0.45254745254745254
534,0.43681318681318687
535,0.3971028971028972
536,0.42882117882117887
537,0.31843156843156845
538,0.4083416583416584
539,0.44305694305694315
540,0.48151848151848153
541,0.32142857142857145
542,0.4522977022977024
543,0.36863136863136864
544,0.40309690309690316
545,0.3673826173826174
546,0.43406593406593413
547,0.45229770229770233
548,0.34140859140859137
549,0.378871128871129
550,0.4190809190809191
551,0.5127372627372627
552,0.4762737262737263
553,0.3593906093906094
554,0.5214785214785216
555,0.47377622377622375
556,0.42832167832167845
557,0.4830169830169831
558,0.28371628371628377
559,0.523976023976024
560,0.5277222777222779
561,0.4922577422577423
562,0.4760239760239761
563,0.5047452547452548
564,0.4453046953046953
565,0.5000000000000001
566,0.38836163836163834
567,0.4725274725274726
568,0.29145854145854155
569,0.4233266733266734
570,0.40059940059940063
571,0.4857642357642358
572,0.4190809190809191
573,0.34815184815184824
574,0.43306693306693306
575,0.3266733266733267
576,0.49250749250749254
577,0.4300699300699301
578,0.3711288711288712
579,0.4677822177822178
580,0.4470529470529471
581,0.457042957042957
582,0.4305694305694307
583,0.37612387612387604
584,0.42832167832167833
585,0.40884115884115885
586,0.3616383616383617
587,0.4517982017982018
588,0.3446553446553447
589,0.4880119880119881
590,0.37212787212787213
591,0.42857142857142866
592,0.41433566433566443
593,0.44255744255744256
594,0.35639360639360645
595,0.4752747252747253
596,0.4070929070929071
597,0.5869130869130871
598,0.4283216783216784
599,0.4063436563436564
600,0.41333666333666336
601,0.4080919080919081
602,0.4265734265734267
603,0.45654345654345657
604,0.4255744255744256
605,0.49050949050949066
606,0.38761238761238764
607,0.5
608,0.3616383616383617
609,0.5447052947052947
610,0.42882117882117887
611,0.41083916083916083
612,0.4310689310689312
613,0.31993006993007
614,0.4405594405594405
615,0.3753746253746254
616,0.36563436563436574
617,0.3808691308691309
618,0.39735264735264736
619,0.34690309690309695
620,0.4068431568431569
621,0.4100899100899101
622,0.3983516483516483
623,0.3998501498501499
624,0.45379620379620383
625,0.30069930069930073
626,0.3901098901098901
627,0.362887112887113
628,0.5082417582417583
629,0.3371628371628372
630,0.5054945054945056
631,0.4962537462537463
632,0.3691308691308692
633,0.46328671328671334
634,0.42357642357642356
635,0.4258241758241759
636,0.4565434565434567
637,0.2277722277722278
638,0.4410589410589411
639,0.34815184815184813
640,0.3811188811188812
641,0.4150849150849152
642,0.3988511488511489
643,0.3471528471528472
644,0.3469030969030969
645,0.333916083916084
646,0.4408091908091909
647,0.4493006993006993
648,0.47427572427572434
649,0.4413086913086914
650,0.37712287712287723
651,0.4692807192807193
652,0.4982517482517483
653,0.37162837162837165
654,0.4063436563436564
655,0.3399100899100899
656,0.39510489510489516
657,0.4145854145854146
658,0.3381618381618382
659,0.4905094905094906
660,0.30669330669330674
661,0.44255744255744256
662,0.34740259740259744
663,0.501998001998002
664,0.40959040959040965
665,0.4785214785214785
666,0.42632367632367635
667,0.46103896103896114
668,0.2854645354645355
669,0.49875124875124893
670,0.303946053946054
671,0.35439560439560447
672,0.3926073926073927
673,0.3898601398601399
674,0.45754245754245765
675,0.37612387612387604
676,0.46053946053946054
677,0.42732267732267737
678,0.5122377622377623
679,0.3903596403596404
680,0.47027972027972037
681,0.44430569430569433
682,0.31268731268731276
683,0.37587412587412594
684,0.40434565434565434
685,0.4605394605394606
686,0.3816183816183815
687,0.3339160839160839
688,0.43806193806193805
689,0.3631368631368631
690,0.44505494505494514
691,0.4425574425574426
692,0.331918081918082
693,0.3988511488511488
694,0.3986013986013987
695,0.44530469530469535
696,0.36088911088911096
697,0.43406593406593413
698,0.3496503496503497
699,0.3983516483516484
700,0.3948551448551449
701,0.4520479520479522
702,0.3928571428571429
703,0.42632367632367635
704,0.4405594405594406
705,0.342907092907093
706,0.4325674325674326
707,0.43881118881118886
708,0.4380619380619381
709,0.44355644355644364
710,0.4767732267732268
711,0.4852647352647353
712,0.3733766233766234
713,0.3606393606393607
714,0.44730269730269734
715,0.4040959040959041
716,0.3533966033966034
717,0.45404595404595416
718,0.45454545454545453
719,0.38661338661338657
720,0.42532467532467527
721,0.4398101898101898
722,0.4725274725274726
723,0.45454545454545464
724,0.4260739260739262
725,0.27447552447552453
726,0.567932067932068
727,0.5032467532467533
728,0.44805194805194803
729,0.4098401598401599
730,0.5177322677322678
731,0.3196803196803196
732,0.41383616383616395
733,0.4315684315684316
734,0.4498001998001998
735,0.44705294705294707
736,0.3721278721278721
737,0.38311688311688313
738,0.44130869130869144
739,0.29970029970029977
740,0.34290709290709287
741,0.4600399600399601
742,0.43481518481518494
743,0.36988011988011993
744,0.36088911088911096
745,0.5482017982017984
746,0.3863636363636364
747,0.46128871128871135
748,0.4540459540459541
749,0.3943556443556444
750,0.32117882117882124
751,0.35414585414585414
752,0.3773726273726274
753,0.26998001998002
754,0.47377622377622386
755,0.32367632367632376
756,0.4812687312687314
757,0.46103896103896114
758,0.5337162837162837
759,0.4138361638361639
760,0.3741258741258741
761,0.40459540459540466
762,0.4040959040959041
763,0.46328671328671334
764,0.4478021978021979
765,0.41533466533466534
766,0.47152847152847155
767,0.34890109890109894
768,0.4475524475524478
769,0.3728771228771229
770,0.3846153846153847
771,0.41933066933066937
772,0.3454045954045954
773,0.3533966033966034
774,0.5037462537462538
775,0.34590409590409593
776,0.33041958041958036
777,0.506993006993007
778,0.5886613386613387
779,0.4318181818181818
780,0.536963036963037
781,0.4490509490509491
782,0.4552947052947053
783,0.3651348651348651
784,0.4812687312687313
785,0.37587412587412594
786,0.39910089910089913
787,0.4807692307692307
788,0.5297202797202799
789,0.4078421578421579
790,0.47702297702297697
791,0.5394605394605395
792,0.34990009990009996
793,0.40734265734265745
794,0.3044455544455546
795,0.4398101898101898
796,0.33166833166833165
797,0.42107892107892114
798,0.4840159840159841
799,0.3603896103896105
800,0.42182817182817195
801,0.47702297702297713
802,0.35789210789210785
803,0.42532467532467544
804,0.37312687312687315
805,0.38511488511488523
806,0.4133366633366634
807,0.4395604395604396
808,0.32842157842157843
809,0.3711288711288712
810,0.49900099900099903
811,0.4280719280719282
812,0.3688811188811189
813,0.38086913086913093
814,0.3399100899100899
815,0.4145854145854146
816,0.37037962037962047
817,0.36788211788211794
818,0.5182317682317683
819,0.31543456543456544
820,0.3536463536463537
821,0.48751248751248755
822,0.4670329670329671
823,0.4235764235764235
824,0.5044955044955045
825,0.26998001998001997
826,0.39860139860139865
827,0.4408091908091908
828,0.35289710289710297
829,0.281968031968032
830,0.39910089910089913
831,0.3106893106893107
832,0.31318681318681324
833,0.4837662337662338
834,0.23126873126873135
835,0.37662337662337675
836,0.4468031968031968
837,0.3746253746253747
838,0.3661338661338663
839,0.3034465534465535
840,0.41008991008991014
841,0.37087912087912095
842,0.5179820179820182
843,0.43581418581418585
844,0.3344155844155844
845,0.4393106893106893
846,0.31268731268731276
847,0.42732267732267726
848,0.3411588411588413
849,0.35814185814185817
850,0.34640359640359647
851,0.38611388611388614
852,0.38086913086913093
853,0.36813186813186816
854,0.5037462537462539
855,0.3663836163836165
856,0.41258741258741266
857,0.3928571428571429
858,0.41433566433566443
859,0.4198301698301699
860,0.4490509490509491
861,0.4360639360639361
862,0.4827672327672329
863,0.3978521478521479
864,0.3648851148851149
865,0.35939060939060946
866,0.35314685314685323
867,0.5044955044955045
868,0.367882117882118
869,0.37287712287712294
870,0.511988011988012
871,0.292957042957043
872,0.4752747252747253
873,0.4752747252747253
874,0.41908091908091905
875,0.4283216783216784
876,0.33116883116883117
877,0.38736263736263743
878,0.3726273726273726
879,0.4208291708291708
880,0.3783716283716284
881,0.43506493506493504
882,0.4258241758241759
883,0.38711288711288716
884,0.43431568431568435
885,0.49175824175824184
886,0.4215784215784217
887,0.4038461538461539
888,0.4465534465534467
889,0.49875124875124877
890,0.45179820179820185
891,0.3888611388611389
892,0.4542957042957044
893,0.34990009990009996
894,0.5017482517482518
895,0.41308691308691314
896,0.5009990009990011
897,0.3958541458541459
898,0.3898601398601399
899,0.3901098901098901
900,0.3454045954045955
901,0.41008991008991014
902,0.4238261738261739
903,0.4420579420579421
904,0.3553946053946055
905,0.44930069930069927
906,0.44580419580419584
907,0.31093906093906093
908,0.39135864135864146
909,0.27772227772227775
910,0.4105894105894106
911,0.49350649350649356
912,0.4188311688311689
913,0.37762237762237766
914,0.3911088911088912
915,0.4463036963036964
916,0.4340659340659342
917,0.4525474525474527
918,0.40734265734265745
919,0.3521478521478522
920,0.4385614385614387
921,0.3846153846153846
922,0.523976023976024
923,0.4545454545454546
924,0.40859140859140863
925,0.41533466533466534
926,0.44605394605394616
927,0.4415584415584416
928,0.4720279720279721
929,0.44805194805194815
930,0.4825174825174826
931,0.4428071928071929
932,0.45404595404595416
933,0.48501498501498513
934,0.5042457542457542
935,0.4642857142857143
936,0.41408591408591416
937,0.30594405594405594
938,0.4995004995004995
939,0.3828671328671329
940,0.4118381618381619
941,0.4053446553446554
942,0.5279720279720281
943,0.38311688311688313
944,0.47602397602397606
945,0.3281718281718282
946,0.45379620379620383
947,0.4280719280719281
948,0.3996003996003997
949,0.37537462537462546
950,0.367882117882118
951,0.41008991008991014
952,0.4502997002997004
953,0.5097402597402597
954,0.3748751248751249
955,0.4413086913086913
956,0.3646353646353647
957,0.3491508491508491
958,0.3251748251748251
959,0.4190809190809191
960,0.4115884115884116
961,0.37737262737262744
962,0.4223276723276724
963,0.6026473526473526
964,0.41608391608391615
965,0.34665334665334674
966,0.39785214785214784
967,0.4375624375624376
968,0.44680319680319686
969,0.45454545454545464
970,0.578921078921079
971,0.3961038961038962
972,0.4198301698301699
973,0.4418081918081919
974,0.41383616383616395
975,0.46353646353646355
976,0.33816183816183815
977,0.4105894105894106
978,0.3891108891108891
979,0.4483016983016984
980,0.4510489510489511
981,0.3543956043956044
982,0.49625374625374635
983,0.3169330669330669
984,0.3591408591408592
985,0.3896103896103897
986,0.4995004995004996
987,0.5484515484515485
988,0.4388111888111888
989,0.4253246753246754
990,0.5482017982017983
991,0.3906093906093906
992,0.517982017982018
993,0.3296703296703297
994,0.4038461538461538
995,0.43531468531468537
996,0.39160839160839167
997,0.38311688311688313
998,0.36463536463536467
999,0.4557942057942059
1000,0.42782217782217785
1001,0.44830169830169836
1002,0.3296703296703297
1003,0.40659340659340665
1004,0.3494005994005994
1005,0.4902597402597403
1006,0.2999500499500499
1007,0.43081918081918086
1008,0.4005994005994006
1009,0.4108391608391609
1010,0.41408591408591405
1011,0.382867132867133
1012,0.3461538461538462
1013,0.32292707292707296
1014,0.46553446553446565
1015,0.44480519480519487
1016,0.33866133866133863
1017,0.3788711288711289
1018,0.36338661338661354
1019,0.5149850149850149
1020,0.3206793206793207
1021,0.5124875124875127
1022,0.39660339660339666
1023,0.3204295704295705
1024,0.4572927072927073
1025,0.4433066933066933
1026,0.5604395604395606
1027,0.4280719280719282
1028,0.46953046953046956
1029,0.403846153846154
1030,0.41933066933066937
1031,0.39485514485514495
1032,0.39435564435564446
1033,0.5307192807192808
1034,0.42282717282717286
1035,0.32242757242757253
1036,0.4243256743256744
1037,0.302947052947053
1038,0.42382617382617394
1039,0.45979020979020985
1040,0.4777722277722278
1041,0.4455544455544456
1042,0.48351648351648363
1043,0.47402597402597396
1044,0.43331668331668327
1045,0.4940059940059941
1046,0.39360639360639366
1047,0.44605394605394616
1048,0.36913086913086923
1049,0.5506993006993007
1050,0.3231768231768232
1051,0.48576423576423583
1052,0.39885114885114886
1053,0.4205794205794207
1054,0.42132867132867136
1055,0.35289710289710297
1056,0.4213286713286714
1057,0.31043956043956056
1058,0.29520479520479526
1059,0.34115884115884115
1060,0.3266733266733267
1061,0.36988011988011993
1062,0.4128371628371629
1063,0.4053446553446554
1064,0.4438061938061938
1065,0.3823676323676324
1066,0.45529470529470534
1067,0.3748751248751249
1068,0.4150849150849151
1069,0.31218781218781216
1070,0.36363636363636365
1071,0.4145854145854146
1072,0.3703796203796204
1073,0.36588411588411596
1074,0.3776223776223776
1075,0.5277222777222778
1076,0.46178821178821183
1077,0.5352147852147853
1078,0.4128371628371629
1079,0.31318681318681324
1080,0.4745254745254745
1081,0.4208291708291708
1082,0.3501498501498502
1083,0.4250749250749251
1084,0.35039960039960055
1085,0.4652847152847154
1086,0.37137862137862143
1087,0.3818681318681319
1088,0.41433566433566443
1089,0.3926073926073927
1090,0.3406593406593408
1091,0.3828671328671329
1092,0.441808191808192
1093,0.3516483516483517
1094,0.4185814185814186
1095,0.3918581418581419
1096,0.3653846153846155
1097,0.4438061938061938
1098,0.4133366633366634
1099,0.35639360639360645
1100,0.3596403596403596
1101,0.36838161838161837
1102,0.4135864135864137
1103,0.4353146853146854
1104,0.4717782217782219
1105,0.46003996003996006
1106,0.37262737262737267
1107,0.30994005994005996
1108,0.425824175824176
1109,0.44005994005994004
1110,0.5634365634365636
1111,0.3474025974025975
1112,0.4827672327672328
1113,0.43631368631368633
1114,0.40359640359640364
1115,0.5299700299700301
1116,0.3801198801198802
1117,0.3638861138861138
1118,0.3431568431568433
1119,0.3801198801198802
1120,0.46578421578421586
1121,0.45504495504495507
1122,0.38186813186813195
1123,0.348901098901099
1124,0.4930069930069931
1125,0.36488511488511494
1126,0.37262737262737267
1127,0.33066933066933063
1128,0.3981018981018982
1129,0.4138361638361638
1130,0.3626373626373627
1131,0.4073426573426574
1132,0.47502497502497515
1133,0.3878621378621379
1134,0.3636363636363637
1135,0.5354645354645354
1136,0.4413086913086913
1137,0.38611388611388614
1138,0.36538461538461536
1139,0.43831168831168826
1140,0.42057942057942066
1141,0.44505494505494514
1142,0.512987012987013
1143,0.49450549450549464
1144,0.35564435564435565
1145,0.4617882117882119
1146,0.365884115884116
1147,0.45779220779220786
1148,0.3394105894105894
1149,0.37087912087912095
1150,0.44655344655344653
1151,0.41483516483516486
1152,0.45979020979020985
1153,0.3513986013986016
1154,0.42457542457542463
1155,0.4013486513486514
1156,0.4792707292707293
1157,0.3881118881118882
1158,0.3698801198801199
1159,0.3518981018981019
1160,0.28771228771228774
1161,0.3836163836163836
1162,0.39885114885114886
1163,0.37237762237762245
1164,0.4493006993006993
1165,0.5332167832167832
1166,0.3523976023976024
1167,0.37187812187812186
1168,0.33691308691308697
1169,0.3986013986013987
1170,0.3429070929070929
1171,0.35389610389610393
1172,0.38911088911088915
1173,0.4527972027972028
1174,0.5187312687312688
1175,0.45754245754245765
1176,0.4350649350649351
1177,0.35064935064935066
1178,0.4455544455544456
1179,0.4053446553446553
1180,0.4010989010989011
1181,0.38286713286713286
1182,0.43006993006993016
1183,0.39485514485514495
1184,0.3936063936063937
1185,0.35339660339660345
1186,0.42682317682317683
1187,0.3808691308691309
1188,0.44680319680319686
1189,0.4790209790209791
1190,0.3828671328671329
1191,0.3394105894105894
1192,0.3916083916083917
1193,0.4333166833166834
1194,0.37737262737262744
1195,0.5107392607392608
1196,0.29170829170829177
1197,0.507992007992008
1198,0.43606393606393606
1199,0.37162837162837176
1200,0.4000999000999002
1201,0.46653346653346656
1202,0.38961038961038963
1203,0.527972027972028
1204,0.4243256743256743
1205,0.42682317682317683
1206,0.2874625374625375
1207,0.3479020979020979
1208,0.41658341658341663
1209,0.32042957042957043
1210,0.25299700299700306
1211,0.5487012987012988
1212,0.48176823176823186
1213,0.4665334665334666
1214,0.47727272727272724
1215,0.38386613386613394
1216,0.5012487512487513
1217,0.3943556443556444
1218,0.36613386613386617
1219,0.4168331668331669
1220,0.4865134865134865
1221,0.44680319680319686
1222,0.344905094905095
1223,0.49150849150849163
1224,0.4018481518481519
1225,0.45929070929070936
1226,0.3701298701298702
1227,0.43581418581418585
1228,0.40184815184815187
1229,0.537962037962038
1230,0.3541458541458541
1231,0.3976023976023977
1232,0.2897102897102897
1233,0.3796203796203797
1234,0.3371628371628372
1235,0.3803696303696304
1236,0.47727272727272735
1237,0.4915084915084916
1238,0.3471528471528472
1239,0.39635364635364645
1240,0.5267232767232768
1241,0.40659340659340665
1242,0.5269730269730271
1243,0.4118381618381619
1244,0.3638861138861139
1245,0.5122377622377623
1246,0.3748751248751249
1247,0.5671828171828172
1248,0.45579420579420576
1249,0.33091908091908095
1250,0.4233266733266734
1251,0.4795204795204796
